name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,,,,,,
"17.4116, 78.3987",2022-05-17T01:00:00,28.5,32,23,72.11,0,0,,0,0,23.4,13,160,1007,50,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T02:00:00,29.1,33,23.1,70.04,0,0,,0,0,20.2,2.7,170,1002.9,57.6,4.5,0,,0,15,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T03:00:00,27,29.6,23,78.78,0,0,,0,0,20.9,11.2,200,1007,50,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T04:00:00,26.5,26.5,24.5,88.8,0,0,,0,0,20.9,11.2,200,1007,50,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T05:00:00,27.9,31.7,24,79.69,0,0,,0,0,19.4,1.6,210,1002.8,50,4.5,0,,0,15,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T06:00:00,26.1,26.1,24,88,0,0,,0,0,19.4,6.5,223,1008,30.9,5,0,,0,60,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T07:00:00,26.1,26.1,23.9,87.62,0,0,,0,0,13.7,1.9,325,1008,33.6,5,31,0.1,0,60,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T08:00:00,29.5,34.3,24,72.4,0,0,,0,0,11.2,1.6,233,1005.9,55.5,5,222,0.8,2,60,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T09:00:00,30.1,36.2,24.9,73.68,0,0,,0,0,7.2,4.2,285,1009,55.7,6,451,1.6,5,60,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T10:00:00,31.1,36.7,24,66.11,0,0,,0,0,6.1,4.2,165.7,1009,55.7,6,629,2.3,6,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T11:00:00,33.5,40,24.1,58.01,0,0,,0,0,9,4.9,110,1005.4,60.3,5.1,781,2.8,8,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T12:00:00,33.1,40.4,24.7,61.34,0,0,,0,0,13.7,4.2,99.7,1008,89.1,6,914,3.3,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T13:00:00,34,41.4,24.6,57.97,0,0,,0,0,20.2,4.2,100.1,1007,89.1,6,904,3.3,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T14:00:00,35.1,40.4,22.7,48.81,0,0,,0,0,21.2,5.1,120,1003,84.5,7.8,893,3.2,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T15:00:00,33.9,40.2,23.8,55.53,0,0,,0,0,19.4,6.5,70,1005,86.1,5.9,797,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T16:00:00,33.1,39.2,23.9,58.52,0,0,,0,0,17.6,3,74,1004,89.1,5.9,458,1.6,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T17:00:00,33.4,37.6,22.1,51.55,0,0,,0,0,17.3,4.4,103,1001.2,75.3,7.7,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T18:00:00,31.2,35.8,23,61.72,0,0,,0,0,11.5,4.7,100,1005,89.1,5.9,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T19:00:00,30.7,35.1,23,63.55,0,0,,0,0,11.2,3,240,1006,89.1,5.9,94,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T20:00:00,30.9,34.6,22.2,59.69,0,0,,0,0,12.2,3.5,295,1004.3,89.1,7.7,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T21:00:00,28.8,32.3,22.9,70.37,0,0,,0,0,10.8,6.4,244,1008,89.1,5.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T22:00:00,27,29.2,22,74.14,0.1,100,rain,0,0,16.9,12.1,250,1008,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-17T23:00:00,29.3,32.6,22.3,65.88,0,0,,0,0,14.8,1.8,260,1003.1,67,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T00:00:00,26,26,22,78.64,0.1,100,rain,0,0,20.5,7.6,105.9,1008,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T01:00:00,26,26,22,78.64,0,0,,0,0,27.7,7.6,120.2,1007,89,5,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T02:00:00,27.8,30.6,22.4,72.58,0,0,,0,0,29.5,1.8,133.8,1002.5,29,4.2,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T03:00:00,27.5,31,24,81.32,0,0,,0,0,32,10.2,120,1006,89,5,0,,0,8,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T04:00:00,27,30.1,24,83.68,0,0,,0,0,30.2,11.2,135,1007,89,5,0,,0,8,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T05:00:00,27.3,30.3,23.5,79.8,0,0,,0,0,21.6,1.6,120,1003.7,89.8,4.2,0,,0,8,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T06:00:00,27,30.6,25,88.84,0,0,,0,0,12.2,5.4,197.2,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T07:00:00,27.9,32.5,24.9,83.8,0,0,,0,0,6.1,0.8,0,1008.2,89.1,5.9,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T08:00:00,29.8,34.5,23.6,69.23,0,0,,0,0,5,2.9,12,1007,66.9,5,192,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T09:00:00,30,35.1,24,70.29,0,0,,0,0,6.5,11.1,275,1010,50,5,428,1.5,4,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T10:00:00,30.1,36,24.7,73.04,0,0,,0,0,7.9,5.7,260,1010,83.4,6,641,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T11:00:00,32.1,37.5,23.5,60.34,0,0,,0,0,7.9,0.8,340.1,1006.2,81.5,5.1,772,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T12:00:00,32.1,37.6,23.6,60.59,0,0,,0,0,10.1,6.8,85,1008,89.1,6,852,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T13:00:00,32.2,38.8,24.5,63.79,0,0,,0,0,13.3,6.5,100,1007,89.1,5.9,445,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T14:00:00,33.1,36.7,21.6,51.07,0,0,,0,0,15.8,5.1,100,1003.8,84.5,7.7,355,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T15:00:00,33.1,39.1,23.7,57.77,0,0,,0,0,16.9,9.3,89,1005.8,55.7,5.9,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T16:00:00,32.2,36.8,22.7,57.29,0,0,,0,0,12.2,6.8,65,1006,55.7,5.9,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T17:00:00,31,34,21.4,56.74,0,0,,0,0,6.1,6.2,47,1003.1,84.6,7.7,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T18:00:00,29.1,32.8,22.9,68.89,0,0,,0,0,8.3,4.9,320,1006,89.1,5.9,308,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T19:00:00,29.1,33,23,69.52,0,0,,0,0,10.8,4.3,170,1007,89.1,5.9,53,0.2,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T20:00:00,30.3,34,22.5,63.12,0,0,,0,0,10.8,3,4.3,1005.3,84.5,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T21:00:00,29.2,33.8,23.9,72.88,0,0,,0,0,6.8,5.6,38.2,1008.8,55.7,5.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T22:00:00,29.5,33.9,23.5,70.09,0.2,100,rain,0,0,10.1,15.6,125,1009,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-18T23:00:00,29.6,32.3,21.2,60.58,0,0,rain,0,0,17.3,6.7,110,1004.6,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T00:00:00,28,31.3,23,74.3,0.4,100,rain,0,0,19.1,15.6,105,1009,70.5,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T01:00:00,27.5,31.1,24,81.2,0,0,,0,0,23,18.4,110,1008,50,5,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T02:00:00,27.3,29.6,22.1,73.42,0,0,,0,0,24.1,9.1,95,1004.1,50,4.2,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T03:00:00,26,26,24,88.76,0.3,100,rain,0,0,22.7,13,90,1008,50,5,0,,0,30,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T04:00:00,25,25,24,94.19,3.5,100,rain,0,0,24.1,13,100,1009,50,5,0,,0,30,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T05:00:00,25.9,25.9,22.6,82.15,0,0,rain,0,0,22.3,5.8,115,1004.9,50,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T06:00:00,25,25,24,94.19,1.2,100,rain,0,0,23,10.3,95,1009,50,5,0,,0,30,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T07:00:00,26.1,26.1,24,88.39,0,0,rain,0,0,19.1,6.5,125,1009.8,52.7,5.1,3,0,0,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T08:00:00,27.1,30,23.2,79.13,0,0,,0,0,15.8,7.2,81,1007.5,84.3,5.1,65,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T09:00:00,28.1,32.6,24.6,80.96,0,0,,0,0,21.2,7.6,171,1010,55.7,6,274,1,3,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T10:00:00,29.2,34.3,24.4,75.4,0,0,,0,0,25.9,5.4,96,1010,55.7,6,436,1.6,4,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T11:00:00,31.2,35.1,22.3,59.32,0,0,,0,0,28.1,6.6,130,1007.2,69.5,5.1,588,2.1,6,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T12:00:00,31.2,36.5,23.7,64.43,0,0,,0,0,19.4,7,82,1009,55.7,6,868,3.1,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T13:00:00,32.2,37.9,23.7,60.88,0,0,,0,0,19.1,6.8,107,1008,55.7,6,980,3.5,10,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T14:00:00,32.7,37.1,22.4,54.63,0,0,,0,0,18.4,10.9,137,1003.9,69.5,7.8,971,3.5,10,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T15:00:00,31.8,37,23.5,61.55,0,0,,0,0,18.7,9.5,88,1006,53,5.9,874,3.1,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T16:00:00,30.1,34.5,23.3,67.02,0,0,rain,0,0,17.6,6.3,90,1006,50,5.9,441,1.6,4,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T17:00:00,30.6,33.4,21.1,57.03,0,0,,0,0,16.9,6.7,132,1003,69.6,7.8,104,0.4,1,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T18:00:00,29.1,32.5,22.3,66.8,0,0,rain,0,0,17.6,7,99,1006,55.7,6,86,0.3,1,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T19:00:00,28.2,31.3,22.5,71.11,0,0,,0,0,15.5,6.8,110,1007,55.7,6,27,0.1,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T20:00:00,29.1,31.8,21.4,63.2,0,0,,0,0,17.3,8.6,137,1005.3,74.1,5.1,0,,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T21:00:00,27.3,30.3,23.4,79.42,0,0,,0,0,19.4,6.8,129,1008.8,55.7,6,0,,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T22:00:00,28,29.7,20,61.84,0,0,,0,0,21.6,13,120,1009,89,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-19T23:00:00,28.8,32.3,22.8,69.97,0,0,,0,0,21.6,10.1,137,1004.4,89.8,4.5,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T00:00:00,28,29.7,20,61.84,0,0,,0,0,23,11.2,120,1008,89,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T01:00:00,27,28.5,20,65.56,0,0,,0,0,22.7,11.2,180,1008,89,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T02:00:00,27.3,30,22.9,77.27,0,0,,0,0,22,9.8,150,1003.4,89.8,4.5,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T03:00:00,25.5,25.5,21.5,78.44,0,0,,0,0,19.4,9.4,190,1007,89,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T04:00:00,25,25,22.5,85.96,0,0,,0,0,15.5,12.9,195,1008,89,5,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T05:00:00,26.1,26.1,23.8,86.98,0,0,,0,0,12.2,4.9,190,1003.8,85.3,4.2,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T06:00:00,25,25,23.8,92.95,0,0,,0,0,9.4,4.7,190,1009,86.1,5,0,,0,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T07:00:00,25.1,25.1,23.9,92.56,0,0,,0,0,9,3.6,200,1009,89.1,5,24,0.1,0,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T08:00:00,28.9,33.3,23.9,74.29,0,0,,0,0,10.1,5.5,228,1007.2,55.9,7.3,152,0.5,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T09:00:00,28,31.7,23.7,77.55,0,0,,0,0,7.2,2.2,332,1010,89.1,6,332,1.2,3,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T10:00:00,29.9,34.6,23.6,69.07,0,0,rain,0,0,6.1,3.7,270,1010,55.7,6,522,1.9,5,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T11:00:00,31,36,23.5,64.7,0,0,rain,0,0,5.4,7.6,270,1006.4,66.8,7.8,687,2.5,7,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T12:00:00,31.2,36.6,23.8,64.72,0,0,,0,0,3.2,6.5,306,1008,50,6,700,2.5,7,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T13:00:00,32.1,37.8,23.7,61.12,0,0,,0,0,4.3,6.4,323,1007,50,6,818,2.9,8,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T14:00:00,34.2,38.1,21.6,47.95,0,0,,0,0,6.5,4.4,290,1003.4,54.6,7.8,740,2.7,7,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T15:00:00,32.6,38.4,23.7,59.42,0,0,rain,0,0,10.4,5.6,185,1006,52.7,5.9,382,1.4,4,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T16:00:00,30.5,35.7,23.9,67.74,0,0,,0,0,12.2,6.8,201,1005.2,55.7,5.9,107,0.4,1,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T17:00:00,29.1,32.8,22.9,69.51,0,0,,0,0,13.7,8.7,248,1003.2,60.4,5,202,0.7,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T18:00:00,26.8,29.3,23,79.79,0,0,,0,0,12.6,12.2,239,1007,55.7,5.9,104,0.4,1,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T19:00:00,25.1,25.1,23.1,88.69,0,0,,0,0,15.8,10.7,243,1008,55.7,5.9,58,0.2,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T20:00:00,26.1,26.1,22.6,81.2,0,0,rain,0,0,24.1,10.4,255,1006.2,75.2,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T21:00:00,24,24,22.8,92.92,0,0,rain,0,0,29.9,11.8,274,1009,89.1,5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T22:00:00,24,24,22.7,92.5,0,0,,0,0,23,10.5,266,1009,89.1,5,0,,0,3,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-20T23:00:00,24.8,24.8,22.2,85.38,0,0,,0,0,18.7,6.7,257,1006,60.3,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T00:00:00,23.9,23.9,22.7,93.31,0,0,,0,0,22.3,7,233,1008,50,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T01:00:00,23,23,21.9,93.27,0,0,,0,0,22,10.5,250,1008,50,5.1,0,,0,3,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T02:00:00,24.6,24.6,21.4,82.69,0,0,,0,0,22,8.3,240,1003.6,50,4.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T03:00:00,23,23,21,88.52,0,0,,0,0,19.4,19.4,250,1007,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T04:00:00,23,23,21,88.52,0,0,,0,0,15.8,20.5,260,1007,50,5.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T05:00:00,24.3,24.3,21,82.27,0,0,,0,0,26.3,7.4,255,1003.8,77.2,4.2,0,,0,8,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T06:00:00,23.5,23.5,21.5,88.56,0,0,,0,0,31,19.5,260,1008,89,4,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T07:00:00,24,24,22,88.6,0,0,,0,0,26.3,9.7,277,1008.2,89.1,4.9,23,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T08:00:00,25.9,25.9,21.5,76.38,0,0,,0,0,29.5,8.4,285,1006.7,93.7,4.4,179,0.6,2,3,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T09:00:00,25.2,25.2,22,82.38,0,0,,0,0,30.6,12.4,284,1009,89.1,5.8,414,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T10:00:00,27.2,29.2,21.1,69.47,0,0,,0,0,28.1,12.8,293,1009,89.1,5.9,630,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T11:00:00,29.3,31.6,20.8,60.22,0,0,,0,0,25.9,9.6,251,1005.8,89.1,5.1,812,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T12:00:00,29.4,31.7,20.9,60.23,0,0,,0,0,23.4,10.8,292,1007.8,89.1,6,909,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T13:00:00,30.3,32.8,20.9,57.1,0,0,,0,0,20.5,10.4,309,1007,89.1,6,762,2.7,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T14:00:00,30.8,32.4,19.5,51.21,0,0,,0,0,19.4,11.5,306,1003.4,89.1,7.8,650,2.3,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T15:00:00,30.1,32.6,20.9,57.58,0,0,,0,0,18.4,9.7,276,1005.2,89.1,6,616,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T16:00:00,31.1,33.8,20.9,54.83,0,0,,0,0,18.4,11.5,269,1005,55.7,6,496,1.8,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T17:00:00,31.1,33.3,20.2,52.51,0,0,,0,0,19.4,10,309,1002.3,55.8,7.9,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T18:00:00,29.2,31.5,20.9,60.73,0,0,,0,0,22.3,11.2,266,1005,55.7,6,311,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-21T19:00:00,28.2,30.3,20.9,64.35,0,0,,0,0,21.2,9.8,266,1006,55.7,6,99,0.4,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
